Answer using only only word - hocky ball or Granny Smith apple and not bowling ball. Which is more similar in meaning to bowling ball?,Hockey ball
Answer using only only word - pumpkin or clementine and not walnut. Which is more similar in meaning to walnut?,pumpkin
Answer using only only word - olive or crab apple and not pea. Which is more similar in meaning to pea?,olive
Answer using only only word - super ball or rubber ball and not hocky ball. Which is more similar in meaning to hocky ball?,Super ball is more similar in meaning to hocky ball
Answer using only only word - radish or blueberry and not golfball. Which is more similar in meaning to golfball?,Radish
Answer using only only word - medicine ball or grapefruit and not billiard ball. Which is more similar in meaning to billiard ball?,grapefruit
Answer using only only word - crab apple or medicine ball and not watermelon. Which is more similar in meaning to watermelon?,crab apple
Answer using only only word - pea or plum and not walnut. Which is more similar in meaning to walnut?,pea
Answer using only only word - globe or cantaloupe and not soccer ball. Which is more similar in meaning to soccer ball?,cantaloupe
Answer using only only word - lime or clementine and not walnut. Which is more similar in meaning to walnut?,clementine
Answer using only only word - grape or wiffle ball and not nectarine. Which is more similar in meaning to nectarine?,grape
Answer using only only word - blueberry or lime and not Granny Smith apple. Which is more similar in meaning to Granny Smith apple?,Blueberry and lime are both fruits
Answer using only only word - squash ball or beach ball and not billiard ball. Which is more similar in meaning to billiard ball?,Squash ball
Answer using only only word - brussel sprout or MacIntosh apple and not bowling ball. Which is more similar in meaning to bowling ball?,MacIntosh apple
Answer using only only word - lemon or hocky ball and not billiard ball. Which is more similar in meaning to billiard ball?,hockey ball
Answer using only only word - billiard ball or Granny Smith apple and not walnut. Which is more similar in meaning to walnut?,billiard ball
Answer using only only word - cherry or watermelon and not grapefruit. Which is more similar in meaning to grapefruit?,Cherry
Answer using only only word - super ball or squash ball and not grape. Which is more similar in meaning to grape?,squash ball
Answer using only only word - yoga ball or globe and not MacIntosh apple. Which is more similar in meaning to MacIntosh apple?,globe
Answer using only only word - crab apple or blueberry and not beach ball. Which is more similar in meaning to beach ball?,Crab apple
Answer using only only word - cherry or yoga ball and not blueberry. Which is more similar in meaning to blueberry?,cherry
Answer using only only word - onion or croquet ball and not billiard ball. Which is more similar in meaning to billiard ball?,croquet ball
Answer using only only word - lime or pingpong ball and not grape. Which is more similar in meaning to grape?,lime
Answer using only only word - volleyball or globe and not kiwi. Which is more similar in meaning to kiwi?,"kiwi

Volleyball is more similar in meaning to kiwi"
Answer using only only word - cantaloupe or yoga ball and not rubber ball. Which is more similar in meaning to rubber ball?,cantaloupe
Answer using only only word - lemon or cherry and not watermelon. Which is more similar in meaning to watermelon?,Lemon
Answer using only only word - yoga ball or croquet ball and not pea. Which is more similar in meaning to pea?,Yoga ball
Answer using only only word - billiard ball or plum and not walnut. Which is more similar in meaning to walnut?,Plum
Answer using only only word - brussel sprout or lemon and not croquet ball. Which is more similar in meaning to croquet ball?,Brussel sprout
Answer using only only word - orange or wiffle ball and not squash ball. Which is more similar in meaning to squash ball?,wiffle ball
Answer using only only word - nectarine or lime and not peach. Which is more similar in meaning to peach?,nectarine
Answer using only only word - kiwi or tomato and not crab apple. Which is more similar in meaning to crab apple?,Kiwi
Answer using only only word - bowling ball or beach ball and not kiwi. Which is more similar in meaning to kiwi?,bowling ball
Answer using only only word - globe or onion and not grapefruit. Which is more similar in meaning to grapefruit?,Onion
Answer using only only word - squash ball or marble and not lemon. Which is more similar in meaning to lemon?,squash ball
Answer using only only word - soccer ball or baseball and not cherry. Which is more similar in meaning to cherry?,Soccer ball is more similar in meaning to cherry
Answer using only only word - pingpong ball or bowling ball and not clementine. Which is more similar in meaning to clementine?,Clementine is most similar in meaning to a pingpong ball
Answer using only only word - orange or brussel sprout and not cantaloupe. Which is more similar in meaning to cantaloupe?,Orange
Answer using only only word - baseball or MacIntosh apple and not soccer ball. Which is more similar in meaning to soccer ball?,baseball
Answer using only only word - yoga ball or watermelon and not nectarine. Which is more similar in meaning to nectarine?,Watermelon
Answer using only only word - bowling ball or nectarine and not brussel sprout. Which is more similar in meaning to brussel sprout?,bowling ball
Answer using only only word - pingpong ball or nectarine and not tennis ball. Which is more similar in meaning to tennis ball?,Pingpong ball
